record_id,state,district,block_taluka,station_location,longitude,latitude,year,month,season,ph,ec_us_cm,tds_mg_l,cl_mg_l,no3_mg_l,so4_mg_l,f_mg_l,total_hardness_mg_l,fe_mg_l,as_ppb,u_ppb,rainfall_mm,rainfall_source,rainfall_year,health_value,health_indicator,health_source,health_year,water_source,water_year,data_availability_status,data_type,rainfall_anomaly,rainfall_change,anomaly_score,abnormal_pattern_flag,risk_score,health_risk_component,water_risk_component,env_risk_component,hist_risk_component,vuln_risk_component,abnormal_risk_component,risk_class
REAL_WQ_450,Assam,Hojai,Lanka,Lanka,92.7361,26.1881,2024,Pre-Monsoon,Pre-Monsoon,7.34,978.0,636.0,152.0,1.0,8.0,0.0,50.0,0.243,0.21,0.1,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.117,0,26.0,0.33,0.02,0.48,0.25,0.35,0.06,LOW
REAL_WQ_451,Assam,Hojai,Lanka,Lumding,93.1736,25.7685,2024,Pre-Monsoon,Pre-Monsoon,6.95,735.0,478.0,121.0,31.0,36.0,0.0,45.0,3.258,0.27,0.04,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.067,0,29.9,0.33,0.15,0.48,0.25,0.35,0.17,LOW
REAL_WQ_452,Assam,Hojai,Kathiatoli,Tirchang/Beldonga Shiv mandir,92.8117,26.1377,2024,Pre-Monsoon,Pre-Monsoon,7.06,255.0,165.0,32.0,1.0,3.0,0.89,40.0,0.356,0.07,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.1,0,25.7,0.33,0.0,0.48,0.25,0.35,0.1,LOW
REAL_WQ_453,Assam,Hojai,Kathiatoli,Zebra Khua,92.8087,26.1389,2024,Pre-Monsoon,Pre-Monsoon,6.75,137.0,89.0,28.0,0.0,3.0,0.89,45.0,0.522,0.23,0.04,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.056,0,26.3,0.33,0.0,0.48,0.25,0.35,0.2,LOW
REAL_WQ_454,Assam,Kamrup,Dimaria,Khetri II,92.1656,26.1467,2024,Pre-Monsoon,Pre-Monsoon,6.85,369.0,240.0,50.0,2.0,34.0,0.88,45.0,0.415,0.2,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.067,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_455,Assam,Kamrup,Dimaria,Sonapur,91.9639,26.1178,2024,Pre-Monsoon,Pre-Monsoon,6.6,413.0,269.0,67.0,8.0,37.0,0.97,100.0,0.115,0.05,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.006,0,26.9,0.33,0.0,0.48,0.25,0.35,0.32,LOW
REAL_WQ_456,Assam,Kamrup,Dimaria,Topatoli,91.9494,26.1244,2024,Pre-Monsoon,Pre-Monsoon,7.3,102.0,66.0,32.0,1.0,5.0,0.77,35.0,0.409,0.31,0.08,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.105,0,25.7,0.33,0.0,0.48,0.25,0.35,0.08,LOW
REAL_WQ_457,Assam,Kamrup,Dimaria,Topatoli N/Bamfor,92.1433,26.1031,2024,Pre-Monsoon,Pre-Monsoon,6.81,288.0,187.0,39.0,2.0,24.0,0.86,45.0,0.112,0.24,0.07,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.061,0,26.2,0.33,0.0,0.48,0.25,0.35,0.19,LOW
REAL_WQ_458,Assam,Morigaon,Bhurbandha,Baghara,92.2758,26.2267,2024,Pre-Monsoon,Pre-Monsoon,7.15,365.0,237.0,60.0,10.0,17.0,1.02,65.0,0.121,1.09,0.28,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.09,0,25.9,0.33,0.0,0.48,0.25,0.35,0.12,LOW
REAL_WQ_459,Assam,Morigaon,Morigaon,Basanaghat,92.3117,26.2581,2024,Pre-Monsoon,Pre-Monsoon,7.56,351.0,228.0,32.0,4.0,9.0,1.08,155.0,2.443,6.04,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.114,0,28.0,0.33,0.1,0.48,0.25,0.35,0.06,LOW
REAL_WQ_460,Assam,Morigaon,Dimaria,Deosal,92.2525,26.1264,2024,Pre-Monsoon,Pre-Monsoon,6.64,206.0,134.0,25.0,1.0,6.0,0.83,60.0,0.337,0.78,0.41,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.029,0,26.6,0.33,0.0,0.48,0.25,0.35,0.26,LOW
REAL_WQ_461,Assam,Morigaon,Morigaon,Kumoi,92.2453,26.1936,2024,Pre-Monsoon,Pre-Monsoon,7.1,593.0,385.0,57.0,7.0,14.0,1.46,25.0,,0.68,1.83,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.09,0,25.9,0.33,0.0,0.48,0.25,0.35,0.12,LOW
REAL_WQ_462,Assam,Morigaon,Mairabari,Mairabari/Moirabari,92.4117,26.4536,2024,Pre-Monsoon,Pre-Monsoon,7.27,1456.0,946.0,170.0,49.0,51.0,0.68,65.0,0.274,1.73,1.29,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.091,0,27.7,0.33,0.07,0.48,0.25,0.35,0.12,LOW
REAL_WQ_463,Assam,Morigaon,Mayong,Nasatra,92.3444,26.2528,2024,Pre-Monsoon,Pre-Monsoon,7.64,682.0,443.0,46.0,3.0,37.0,0.84,95.0,0.132,0.04,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.115,0,25.6,0.33,0.0,0.48,0.25,0.35,0.06,LOW
REAL_WQ_464,Assam,Morigaon,Mayong,New Nellie,92.3167,26.0999,2024,Pre-Monsoon,Pre-Monsoon,7.41,84.0,54.0,32.0,9.0,3.0,0.7,30.0,0.435,3.25,0.2,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.095,0,25.8,0.33,0.0,0.48,0.25,0.35,0.11,LOW
REAL_WQ_465,Assam,Morigaon,Bhurbandha,Pamibaghara,92.2636,26.2409,2024,Pre-Monsoon,Pre-Monsoon,6.76,130.0,84.0,28.0,3.0,10.0,1.0,90.0,0.405,3.19,0.19,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.059,0,26.2,0.33,0.0,0.48,0.25,0.35,0.19,LOW
REAL_WQ_466,Assam,Morigaon,Kapilli,Silsang Namghar,92.3508,26.1217,2024,Pre-Monsoon,Pre-Monsoon,6.68,232.0,151.0,39.0,3.0,17.0,0.81,30.0,,,,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.049,0,26.3,0.33,0.0,0.48,0.25,0.35,0.22,LOW
REAL_WQ_467,Assam,Nagaon,Kapilli,Amsoi,92.4217,26.1361,2024,Pre-Monsoon,Pre-Monsoon,6.6,104.0,68.0,25.0,11.0,12.0,0.51,10.0,0.664,0.43,0.37,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.001,0,26.9,0.33,0.0,0.48,0.25,0.35,0.33,LOW
REAL_WQ_468,Assam,Nagaon,Brahmpur,Bamuni Tinali,92.7925,26.2953,2024,Pre-Monsoon,Pre-Monsoon,7.09,375.0,243.0,39.0,2.0,18.0,0.88,25.0,0.32,0.5,0.24,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.093,0,25.8,0.33,0.0,0.48,0.25,0.35,0.11,LOW
REAL_WQ_469,Assam,Nagaon,Kathiatoli,Bichamari,92.46,26.4014,2024,Pre-Monsoon,Pre-Monsoon,6.94,586.0,381.0,39.0,35.0,29.0,0.89,30.0,0.301,0.2,0.6,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.049,0,26.3,0.33,0.0,0.48,0.25,0.35,0.22,LOW
REAL_WQ_470,Assam,Nagaon,Batadara,Bordowa,92.5417,26.4056,2024,Pre-Monsoon,Pre-Monsoon,7.1,479.0,311.0,32.0,19.0,31.0,0.94,30.0,0.207,2.76,0.16,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.079,0,26.0,0.33,0.0,0.48,0.25,0.35,0.15,LOW
REAL_WQ_471,Assam,Nagaon,Kaliabor,Dalapani,92.8622,26.5669,2024,Pre-Monsoon,Pre-Monsoon,7.04,604.0,393.0,39.0,3.0,6.0,0.84,15.0,0.399,1.67,1.14,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.089,0,25.9,0.33,0.0,0.48,0.25,0.35,0.12,LOW
REAL_WQ_472,Assam,Nagaon,Batadara,Dhing,92.4718,26.4657,2024,Pre-Monsoon,Pre-Monsoon,7.35,518.0,337.0,46.0,5.0,29.0,1.08,25.0,0.243,0.51,0.41,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.119,0,25.5,0.33,0.0,0.48,0.25,0.35,0.05,LOW
REAL_WQ_473,Assam,Nagaon,Jugijan,Haldiati Sub Bt,92.9433,26.1725,2024,Pre-Monsoon,Pre-Monsoon,6.5,292.0,189.0,67.0,1.0,10.0,0.46,25.0,0.104,0.06,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,0.007,1,27.0,0.33,0.0,0.48,0.25,0.35,0.35,LOW
REAL_WQ_474,Assam,Nagaon,Brahmpur,Hatenibatha,92.7614,26.3361,2024,Pre-Monsoon,Pre-Monsoon,7.04,1166.0,758.0,160.0,4.0,4.0,1.35,50.0,0.922,1.11,0.78,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.086,0,26.8,0.33,0.03,0.48,0.25,0.35,0.13,LOW
REAL_WQ_475,Assam,Nagaon,Kathiatoli,Kathiatoli,92.7028,26.1881,2024,Pre-Monsoon,Pre-Monsoon,7.09,753.0,490.0,103.0,4.0,19.0,0.94,70.0,0.175,0.44,0.57,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.095,0,25.8,0.33,0.0,0.48,0.25,0.35,0.11,LOW
REAL_WQ_476,Assam,Nagaon,Jugijan,Kondoli,92.7708,26.2206,2024,Pre-Monsoon,Pre-Monsoon,6.74,265.0,172.0,64.0,2.0,27.0,0.7,40.0,0.957,0.3,0.07,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.056,0,26.3,0.33,0.0,0.48,0.25,0.35,0.2,LOW
REAL_WQ_477,Assam,Nagaon,Kaliabor,Silghat,92.9292,26.6069,2024,Pre-Monsoon,Pre-Monsoon,6.92,535.0,348.0,53.0,2.0,23.0,0.95,40.0,1.1,0.99,0.25,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.066,0,26.3,0.33,0.01,0.48,0.25,0.35,0.18,LOW
REAL_WQ_478,Assam,Nagaon,Kaliabor,Sulung PO,92.8731,26.5703,2024,Pre-Monsoon,Pre-Monsoon,7.17,1404.0,913.0,340.0,4.0,36.0,0.85,55.0,1.56,0.87,0.23,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.092,0,28.1,0.33,0.09,0.48,0.25,0.35,0.11,LOW
REAL_WQ_479,Assam,West,Kaarbi-Anglong,Howraghat Boithalangsu,92.5858,25.9722,2024,Pre-Monsoon,Pre-Monsoon,6.8,216.0,141.0,35.0,1.0,9.0,0.46,55.0,0.166,0.05,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.068,0,26.1,0.33,0.0,0.48,0.25,0.35,0.17,LOW
REAL_WQ_480,Assam,West,Kaarbi-Anglong,Howraghat Donkamokam,92.71,25.9328,2024,Pre-Monsoon,Pre-Monsoon,6.53,170.0,110.0,53.0,2.0,4.0,0.56,60.0,0.711,0.2,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.015,0,26.8,0.33,0.0,0.48,0.25,0.35,0.3,LOW
REAL_WQ_481,Assam,West,Kaarbi-Anglong,Langsomepi† Kalonga,92.7683,25.8619,2024,Pre-Monsoon,Pre-Monsoon,6.58,92.0,60.0,43.0,5.0,6.0,0.41,55.0,0.073,0.05,0.05,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.013,0,26.8,0.33,0.0,0.48,0.25,0.35,0.3,LOW
REAL_WQ_482,Assam,Golaghat,Golaghat,west Bokakhat,93.628,26.6371,2024,Pre-Monsoon,Pre-Monsoon,7.11,171.0,111.0,21.0,0.0,12.0,0.0,60.0,0.09,0.49,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.095,0,25.8,0.33,0.0,0.48,0.25,0.35,0.11,LOW
REAL_WQ_483,Assam,Golaghat,Golaghat,"west Bongaon,NH37",93.8128,26.6567,2024,Pre-Monsoon,Pre-Monsoon,7.35,323.0,210.0,18.0,0.0,2.0,0.02,75.0,0.034,1.01,0.05,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.116,0,25.6,0.33,0.0,0.48,0.25,0.35,0.06,LOW
REAL_WQ_484,Assam,Golaghat,Gomariguri,Bor Namghar,94.0751,26.2843,2024,Pre-Monsoon,Pre-Monsoon,7.84,252.0,164.0,39.0,1.0,23.0,0.0,35.0,0.037,1.4,0.15,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.109,0,25.6,0.33,0.0,0.48,0.25,0.35,0.07,LOW
REAL_WQ_485,Assam,Golaghat,Golaghat,Central Dakkhin Hengra,94.0616,26.5977,2024,Pre-Monsoon,Pre-Monsoon,8.17,302.0,196.0,28.0,2.0,1.0,0.0,135.0,0.004,0.77,0.11,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.066,0,26.2,0.33,0.0,0.48,0.25,0.35,0.18,LOW
REAL_WQ_486,Assam,Golaghat,Morongi,Garampani,93.8805,26.3926,2024,Pre-Monsoon,Pre-Monsoon,7.3,305.0,198.0,43.0,3.0,19.0,0.0,200.0,0.317,0.22,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.112,0,25.6,0.33,0.0,0.48,0.25,0.35,0.07,LOW
REAL_WQ_487,Assam,Golaghat,Golaghat,Central Garigaon,93.9719,26.4481,2024,Pre-Monsoon,Pre-Monsoon,7.62,578.0,376.0,50.0,0.0,,0.0,130.0,0.026,2.09,0.23,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.112,0,25.6,0.33,0.0,0.48,0.25,0.35,0.07,LOW
REAL_WQ_488,Assam,Golaghat,Golaghat,west Haldibari Buri Ai,93.3258,26.5858,2024,Pre-Monsoon,Pre-Monsoon,8.01,625.0,406.0,43.0,0.0,48.0,0.5,165.0,0.046,0.23,8.78,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.063,0,26.2,0.33,0.0,0.48,0.25,0.35,0.18,LOW
REAL_WQ_489,Assam,Golaghat,Golaghat,west Kohra Kaziranga,93.4027,26.5833,2024,Pre-Monsoon,Pre-Monsoon,8.09,129.0,84.0,53.0,0.0,6.0,0.13,195.0,0.062,0.02,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.059,0,26.2,0.33,0.0,0.48,0.25,0.35,0.19,LOW
REAL_WQ_490,Assam,Golaghat,Kakodonga,Negheriting,94.0008,26.7327,2024,Pre-Monsoon,Pre-Monsoon,7.6,443.0,288.0,67.0,5.0,15.0,0.08,185.0,0.013,0.03,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.113,0,25.6,0.33,0.0,0.48,0.25,0.35,0.07,LOW
REAL_WQ_491,Assam,Golaghat,Gomariguri,Upper Merapani,94.0871,26.3038,2024,Pre-Monsoon,Pre-Monsoon,8.15,413.0,269.0,85.0,3.0,16.0,0.04,375.0,0.03,1.15,0.07,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.066,0,26.2,0.33,0.0,0.48,0.25,0.35,0.18,LOW
REAL_WQ_492,Assam,Jorhat,Jorhat,Bijay Nagar,94.1828,26.7226,2024,Pre-Monsoon,Pre-Monsoon,7.82,238.0,155.0,67.0,7.0,18.0,0.0,250.0,0.014,0.32,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.104,0,25.7,0.33,0.0,0.48,0.25,0.35,0.09,LOW
REAL_WQ_493,Assam,Jorhat,Jorhat,Cinemora,94.2331,26.7094,2024,Pre-Monsoon,Pre-Monsoon,8.03,816.0,531.0,142.0,2.0,13.0,0.0,130.0,0.162,0.39,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.058,0,26.3,0.33,0.0,0.48,0.25,0.35,0.2,LOW
REAL_WQ_494,Assam,Jorhat,Jorhat,central Dabarapara Charali,94.4013,26.6873,2024,Pre-Monsoon,Pre-Monsoon,8.09,419.0,272.0,46.0,4.0,11.0,0.39,95.0,0.038,0.29,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.076,0,26.0,0.33,0.0,0.48,0.25,0.35,0.15,LOW
REAL_WQ_495,Assam,Jorhat,Northwest,Jorhat Kokilamukh,94.1679,26.8197,2024,Pre-Monsoon,Pre-Monsoon,7.85,439.0,285.0,18.0,2.0,8.0,0.0,145.0,1.693,4.22,0.64,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.104,0,26.8,0.33,0.05,0.48,0.25,0.35,0.09,LOW
REAL_WQ_496,Assam,Jorhat,Jorhat,Kunwari Pukhuri,94.2073,26.6985,2024,Pre-Monsoon,Pre-Monsoon,7.75,102.0,66.0,53.0,1.0,8.0,0.0,125.0,0.191,0.63,0.02,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.095,0,25.8,0.33,0.0,0.48,0.25,0.35,0.11,LOW
REAL_WQ_497,Assam,Jorhat,Jorhat,Lichubari,94.2047,26.7257,2024,Pre-Monsoon,Pre-Monsoon,7.82,165.0,107.0,18.0,1.0,14.0,0.0,40.0,0.21,0.31,0.03,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.102,0,25.7,0.33,0.0,0.48,0.25,0.35,0.09,LOW
REAL_WQ_498,Assam,Jorhat,Jorhat,central Meleng Kaparadharia,94.3022,26.7903,2024,Pre-Monsoon,Pre-Monsoon,7.94,134.0,87.0,28.0,0.0,9.0,0.0,110.0,0.015,0.24,0.01,872.3,IMD All-India Monsoon Series,2021.0,5919303.0,National Reported Water-Borne Disease Total,Rajya Sabha Unstarred Question No. 557,2021.0,CGWB Ground Water Quality Data (2024),2024.0,PARTIAL,REAL_PUBLIC_SOURCE,-0.07,-0.29,-0.077,0,26.0,0.33,0.0,0.48,0.25,0.35,0.15,LOW
